Date,AF,AX,AL,DZ,AS,AD,AO,AI,AQ,AG,AR,AM,AW,AU,AT,AZ,BS,BH,BD,BB,BY,BE,BZ,BJ,BM,BT,BO,BQ,BA,BW,BV,BR,IO,BN,BG,BF,BI,KH,CM,CA,CV,KY,CF,TD,CL,CN,CX,CC,CO,KM,CG,CD,CK,CR,CI,HR,CU,CW,CY,CZ,DK,DJ,DM,DO,EC,EG,SV,GQ,ER,EE,ET,FK,FO,FJ,FI,FR,GF,PF,TF,GA,GM,GE,DE,GH,GI,GR,GL,GD,GP,GU,GT,GG,GN,GW,GY,HT,HM,VA,HN,HK,HU,IS,IN,ID,IR,IQ,IE,IM,IL,IT,JM,JP,JE,JO,KZ,KE,KI,KP,KR,KW,KG,LA,LV,LB,LS,LR,LY,LI,LT,LU,MO,MK,MG,MW,MY,MV,ML,MT,MH,MQ,MR,MU,YT,MX,FM,MD,MC,MN,ME,MS,MA,MZ,MM,NA,NR,NP,NL,NC,NZ,NI,NE,NG,NU,NF,MP,NO,OM,PK,PW,PS,PA,PG,PY,PE,PH,PN,PL,PT,PR,QA,RE,RO,RU,RW,BL,SH,KN,LC,MF,PM,VC,WS,SM,ST,SA,SN,RS,SC,SL,SG,SX,SK,SI,SB,SO,ZA,GS,ES,LK,SD,SR,SS,SJ,SZ,SE,CH,SY,TW,TJ,TZ,TH,TL,TG,TK,TO,TT,TN,TR,TM,TC,TV,UG,UA,AE,GB,US,UM,UY,UZ,VU,VE,VN,VG,VI,WF,EH,YE,ZM,ZW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-22-05-29-58,0,0,5.70E-08,0,0,0,0,0,0,0,9.98E-07,1.96E-05,0,4.29E-05,0.009064002,0,0,0,0,0,3.76E-06,0.00017661,0,0,0,0,0,0,0,0,0,7.75E-05,0,0,0.002717111,0,0,0,0,0.018259855,0,0,0,0,6.56E-07,0,0,0,2.48E-06,0,0,0,0,4.97E-05,0,0.000570511,0,0,8.55E-08,0.012209623,0.006088234,0,0,0,1.71E-07,8.55E-07,0,0,0,0.000874211,0,0,0,0,0.001700357,0.270264797,0,0,0,0,0,0,0.229942374,0,0,0.001742949,1.43E-07,0,0,0,0.000113749,0,0,0,0,0,0,0,0,6.65E-05,0.00992872,0.000668124,0.000132479,1.54E-06,0,0,0.001910636,4.25E-05,0.000433043,0.005751008,0,0.000439201,0,0,0.000201954,5.87E-06,0,0,7.40E-05,0,0,0,0.00145661,0,0,0.002936369,0,2.91E-05,0.01287042,0.008473164,0,3.42E-07,0,0,6.44E-06,0,0,0,0,0,0,0,0,0.000184906,0,0.00195012,0,0,0,0,0,0,0,0,0,0,0.126548108,0,7.31E-05,0,0,0,0,0,0,0.009117085,0,0,0,0,7.98E-07,0,0,0,0,0,0.005471767,0.000134731,0,0,2.00E-07,0.020067804,0.0141923,0,0,0,0,0,0,0,0,0,0,0,3.14E-07,0,6.11E-05,1.43E-05,0,0.000480709,0,0.000895621,1.87E-05,0,0,1.25E-06,0,0.001471606,0,0,0,0,0,0,0.028893703,0.042693327,0,7.67E-05,0,0,5.96E-06,0,0,0,0,0,0,0.000286909,0,0,0,0,0.01085647,0,0.060369586,0.075848728,0,2.85E-08,0,0,0,4.42E-06,2.39E-06,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-22-15-41-55,0,0,5.63E-08,1.13E-07,0,0,0,0,0,0,1.04E-06,2.28E-05,0,3.71E-05,0.009050801,0,0,0,0,0,4.03E-06,0.000189667,0,0,0,0,0,0,0,0,0,7.33E-05,0,0,0.00291309,0,0,2.82E-07,0,0.018171516,0,0,0,0,8.45E-08,0,0,0,2.87E-06,0,0,0,0,6.98E-05,0,0.000563144,0,0,0,0.011874632,0.006244512,0,0,0,1.41E-07,9.29E-07,0,0,0,0.000834946,0,0,0,0,0.001684309,0.272153116,0,0,0,0,0,1.30E-06,0.225896574,0,0,0.001667696,0,0,0,0,0.000112347,0,0,0,0,0,0,0,0,6.04E-05,0.009817015,0.000666622,0.000148783,1.69E-06,0,0,0.002133895,4.08E-05,0.000431143,0.005452674,0,0.000369704,0,0,0.000229594,4.67E-06,0,0,7.88E-05,0,0,0,0.001463162,0,0,0.002643963,0,2.10E-05,0.01251321,0.008612562,0,5.63E-07,0,0,8.81E-06,0,0,0,0,0,0,0,0,0.000185725,0,0.001837259,0,0,0,0,0,0,0,1.13E-07,0,0,0.129035536,0,7.30E-05,0,0,0,0,0,0,0.008871975,0,0,0,0,7.32E-07,0,0,0,0,0,0.005313718,0.000157821,0,0,2.25E-07,0.019879843,0.014340473,0,0,0,0,0,0,0,0,0,0,0,5.63E-08,0,9.45E-05,1.09E-05,0,0.000469156,0,0.000894273,1.82E-05,0,0,1.27E-06,0,0.001440242,0,0,0,0,0,0,0.027908734,0.044471685,0,7.37E-05,0,0,4.22E-06,0,0,0,0,0,0,0.00031156,0,0,0,0,0.009925758,0,0.062311283,0.076091737,0,0,0,0,0,4.67E-06,2.37E-06,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-24-05-13-24,0,0,0,0,0,0,0,0,0,0,1.06E-06,4.51E-05,0,4.68E-05,0.009187818,0,0,0,0,0,3.79E-06,0.000177713,0,0,0,0,0,0,0,0,0,7.06E-05,0,0,0.002721409,0,0,0,0,0.01699749,0,0,0,0,2.18E-07,0,0,0,2.73E-06,0,0,0,0,6.06E-05,0,0.000119658,0,0,0,0.011884579,0.006432592,0,0,0,1.91E-07,1.12E-06,0,0,0,0.000918618,0,0,0,0,0.001588748,0.273750216,0,0,0,0,0,0,0.227215947,0,0,0.001881535,0,0,0,0,0.00015394,0,0,0,0,0,0,0,0,4.78E-05,0.010044805,0.000509121,0.000164421,1.28E-06,0,0,0.002045082,4.37E-05,0.000374287,0.005775235,0,0.000367655,0,0,0.000202005,4.86E-06,0,0,0.000102572,0,0,0,0.001554822,0,0,0.002865905,0,2.41E-05,0.01191676,0.008309323,0,6.82E-07,0,0,7.10E-06,0,0,0,0,0,0,0,0,0.000205035,0,0.00222659,0,0,0,0,0,0,0,1.36E-07,0,0,0.123892165,0,6.91E-05,0,0,0,0,0,0,0.008054366,0,0,0,0,1.14E-05,0,0,0,0,0,0.005065146,0.000150392,0,0,4.09E-07,0.019074289,0.013980566,0,0,0,0,0,0,0,0,0,0,0,2.46E-07,0,0.00010855,1.04E-05,0,0.00049531,0,0.000894026,1.65E-05,0,0,1.04E-06,0,0.00139141,0,0,0,0,0,0,0.026399378,0.046460302,0,7.30E-05,0,0,5.38E-06,0,0,0,0,0,0,0.000284871,0,0,0,0,0.008796745,0,0.066670035,0.075260871,0,0,0,0,2.73E-08,3.96E-06,2.29E-06,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-24-06-58-47,0,0,0,0,0,0,0,0,0,0,1.11E-06,4.46E-05,0,4.59E-05,0.009008606,0,0,0,0,0,3.75E-06,0.000176412,0,0,0,0,0,0,0,0,0,6.98E-05,0,0,0.002705576,0,0,0,0,0.016737065,0,0,0,0,2.16E-07,0,0,0,2.81E-06,0,0,0,0,5.72E-05,0,0.000117446,0,0,0,0.012160633,0.006305539,0,0,0,1.89E-07,1.05E-06,0,0,0,0.000907847,0,0,0,0,0.001562351,0.273667566,0,0,0,0,0,0,0.227942059,0,0,0.001845689,0,0,0,0,0.000152135,0,0,0,0,0,0,0,0,4.14E-05,0.009955296,0.000526242,0.000162493,1.24E-06,0,0,0.001935918,4.32E-05,0.00038228,0.005803223,0,0.000367363,0,0,0.000221756,4.83E-06,0,0,0.000101828,0,0,0,0.001571792,0,0,0.002832301,0,2.38E-05,0.011990345,0.008639706,0,6.74E-07,0,0,7.01E-06,0,0,0,0,0,0,0,0,0.000201714,0,0.002216936,0,0,0,0,0,0,0,1.35E-07,0,0,0.125933604,0,6.80E-05,0,0,0,0,0,0,0.008330472,0,0,0,0,6.74E-07,0,0,0,0,0,0.004877061,0.00014879,0,0,4.05E-07,0.019571525,0.01383946,0,0,0,0,0,0,0,0,0,0,0,8.09E-08,0,0.00010725,1.03E-05,0,0.000497433,0,0.0009096,1.63E-05,0,0,9.71E-07,0,0.001359693,0,0,0,0,0,0,0.026326671,0.046403046,0,7.22E-05,0,0,5.31E-06,0,0,0,0,0,0,0.000309827,0,0,0,0,0.008782885,0,0.061579865,0.075084519,0,0,0,0,0,3.80E-06,2.27E-06,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-25-11-17-45,0,0,0,0,0,0,0,0,0,0,1.02E-06,5.21E-05,0,3.87E-05,0.00927197,0,0,0,0,0,3.98E-06,0.000169488,0,0,0,0,0,0,0,0,0,3.35E-05,0,0,0.002741221,0,0,8.07E-08,0,0.017943782,0,0,0,0,1.34E-07,0,0,0,2.66E-06,0,0,0,0,6.27E-05,0,0.00011845,0,0,0,0.012161597,0.006611177,0,0,0,1.61E-07,9.14E-07,0,0,0,0.001017975,0,0,0,0,0.00164989,0.273764304,0,0,0,0,0,0,0.226900403,0,0,0.001505867,1.34E-07,0,0,0,0.000139559,0,0,0,0,0,0,0,0,4.39E-05,0.008821804,0.000547561,0.000207698,1.29E-06,0,0,0.001753121,4.46E-05,0.000386463,0.007345678,0,0.000386893,0,0,0.0002095,4.44E-06,0,0,0.000106054,0,0,0,0.001667503,0,0,0.002481948,0,2.16E-05,0.013274064,0.009501718,0,4.57E-07,0,0,6.05E-06,0,0,0,0,0,0,0,0,0.000181857,0,0.002259567,0,0,0,0,5.38E-07,0,0,1.61E-07,0,0,0.128361435,0,6.84E-05,0,0,0,0,0,0,0.008522788,0,0,0,0,1.07E-05,0,0,0,0,0,0.00492754,0.000134907,0,1.34E-07,9.41E-07,0.020864252,0.014748254,0,0,0,0,0,0,0,0,0,0,0,5.38E-07,0,0.000101106,1.02E-05,0,0.000449171,0,0.000865589,1.90E-05,0,0,3.17E-06,0,0.001467872,0,0,0,0,0,0,0.027822525,0.041754829,0,7.89E-05,0,0,5.84E-06,0,0,0,0,0,0,0.000277021,0,0,0,0,0.009567115,0,0.06152549,0.074959281,0,0,0,0,0,4.46E-06,2.26E-06,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-26-18-37-35,0,0,0,1.16E-07,0,0,0,0,0,0,1.37E-06,6.66E-05,0,2.98E-05,0.008804365,0,0,0,0,0,3.84E-06,0.000170009,0,0,0,0,0,0,5.81E-08,0,0,2.70E-05,0,0,0.002513407,0,0,0,0,0.018678918,0,0,0,0,2.91E-07,0,0,0,1.92E-06,0,0,0,0,6.52E-05,0,0.000120954,0,0,0,0.012388076,0.006058931,0,0,0,8.72E-08,9.30E-07,0,0,0,0.001038975,0,0,0,0,0.00154043,0.282555092,0,0,0,0,0,0,0.223125358,0,0,0.001520959,1.45E-07,0,0,0,0.000171753,0,0,0,0,0,0,0,0,5.40E-05,0.009435231,0.000460769,0.000266261,1.28E-06,0,0,0.00198167,2.88E-05,0.000344175,0.008077626,0,0.000352225,0,0,0.000213543,2.32E-06,0,0,8.31E-05,0,0,0,0.001422383,0,0,0.002368507,0,3.44E-05,0.015615784,0.011419662,0,5.81E-07,0,0,4.65E-06,0,0,0,0,0,0,0,0,0.000131794,0,0.002513524,0,0,0,0,0,0,0,8.72E-08,0,0,0.128811701,0,6.16E-05,0,0,0,0,0,0,0.008223572,0,0,0,8.72E-08,5.81E-07,0,0,0,0,0,0.006009847,0.000138332,0,0,2.32E-07,0.01564534,0.014568556,0,0,0,0,0,0,0,0,0,0,0,8.72E-08,0,0.000102093,8.69E-06,0,0.00042264,0,0.001554293,1.95E-05,0,0,2.67E-06,0,0.001404161,0,0,0,0,0,0,0.028398399,0.046826603,0,6.75E-05,0,0,4.48E-06,0,0,0,0,0,0,0.000305552,0,0,0,0,0.009895738,0,0.05200134,0.070986507,0,0,0,0,2.91E-08,4.71E-06,3.49E-06,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-29-04-57-29,0,0,0,0,0,0,0,0,0,0,2.09E-06,5.65E-05,0,2.61E-05,0.008638329,0,0,0,0,0,3.11E-06,0.000147047,0,0,0,0,0,0,0,0,0,2.48E-05,0,0,0.002425224,0,0,1.21E-07,0,0.016415552,0,0,0,0,3.16E-07,4.86E-07,0,0,2.28E-06,0,0,0,0,4.82E-05,0,0.000123542,0,0,0,0.011217641,0.00635447,0,0,0,0,1.26E-06,0,0,0,0.001091583,0,0,0,0,0.001367101,0.282013254,0,0,0,0,0,1.21E-07,0.236856367,0,0,0.001581479,1.21E-07,0,0,0,0.000148601,0,0,0,0,0,0,0,0,4.83E-05,0.008104678,0.000487031,0.000105186,8.50E-07,0,0,0.001453809,3.86E-05,0.000393889,0.007655623,0,0.000391193,0,0,0.000194492,2.43E-07,0,0,6.18E-05,0,0,0,0.001620887,0,0,0.001053801,0,3.25E-05,0.011735169,0.009791173,0,5.10E-07,0,0,4.95E-06,0,0,0,0,0,0,0,0,0.000130608,0,0.002243431,0,0,0,0,4.86E-07,0,0,0,0,0,0.127993506,0,2.39E-05,0,0,0,0,0,0,0.007845307,0,0,0,0,9.13E-06,0,0,0,0,0,0.006163232,0.000142943,0,0,2.91E-07,0.021495627,0.012571557,0,0,0,0,0,0,0,0,0,0,0,7.28E-08,0,7.21E-05,9.57E-06,0,0.000451799,0,0.001271482,1.44E-05,0,0,3.69E-06,0,0.001211774,0,0,0,0,0,0,0.026914496,0.039004072,0,8.28E-05,0,0,0,0,0,0,0,0,0,0.000281078,0,0,0,0,0.009135097,0,0.058386852,0.072814823,0,0,0,0,2.43E-08,5.32E-06,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-29-09-38-19,0,0,0,0,0,0,0,0,0,0,1.53E-06,5.64E-05,0,2.58E-05,0.00842679,0,0,0,0,0,3.23E-06,0.000155419,0,0,0,0,0,0,0,0,0,2.42E-05,0,0,0.002399143,0,0,1.20E-07,0,0.016148111,0,0,0,0,3.59E-07,4.79E-07,0,0,2.71E-06,0,0,0,0,5.21E-05,0,0.000120205,0,0,0,0.011233715,0.006151708,0,0,0,0,1.25E-06,0,0,0,0.001158549,0,0,0,0,0.001368177,0.28329741,0,0,0,0,0,1.20E-07,0.234328899,0,0,0.001540508,0,0,0,0,0.000146603,0,0,0,0,0,0,0,0,4.74E-05,0.008762348,0.00046319,9.85E-05,8.38E-07,0,0,0.001332317,3.81E-05,0.000384762,0.007438655,0,0.00038378,0,0,0.00018632,2.40E-07,0,0,5.78E-05,0,0,0,0.001561732,0,0,0.001039638,0,3.21E-05,0.011615531,0.010233651,0,5.03E-07,0,0,4.93E-06,0,0,0,0,0,0,0,0,0.000127823,0,0.002008872,0,0,0,0,4.79E-07,0,0,0,0,0,0.129052969,0,2.22E-05,0,0,0,0,0,0,0.007707715,0,2.40E-08,0,4.79E-07,9.58E-06,0,0,0,0,0,0.006139587,0.000140902,0,0,1.92E-07,0.021834952,0.012853179,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11E-05,9.44E-06,0,0.000442924,0,0.001273293,1.42E-05,0,0,3.62E-06,0,0.001201907,0,0,0,0,0,0,0.027600078,0.038215066,0,8.14E-05,0,0,2.16E-07,0,0,0,0,0,0,0.000281397,0,0,0,0,0.009020964,0,0.058115071,0.072353435,0,0,0,0,0,4.98E-06,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-29-10-00-43,0,0,0,0,0,0,0,0,0,0,1.53E-06,5.64E-05,0,2.58E-05,0.008426886,0,0,0,0,0,3.23E-06,0.000156137,0,0,0,0,0,0,0,0,0,2.42E-05,0,0,0.002399646,0,0,1.20E-07,0,0.016182534,0,0,0,0,3.59E-07,4.79E-07,0,0,2.71E-06,0,0,0,0,5.21E-05,0,0.000121786,0,0,0,0.011233715,0.006151708,0,0,0,0,1.25E-06,0,0,0,0.001158549,0,0,0,0,0.001368369,0.283303878,0,0,0,0,0,1.20E-07,0.235080289,0,0,0.001540508,0,0,0,0,0.000146603,0,0,0,0,0,0,0,0,4.74E-05,0.008762348,0.00046319,9.86E-05,8.38E-07,0,0,0.001332317,3.81E-05,0.000384762,0.007439134,0,0.000384043,0,0,0.00018632,2.40E-07,0,0,5.85E-05,0,0,0,0.001561732,0,0,0.001039638,0,3.21E-05,0.011615531,0.010233651,0,5.03E-07,0,0,4.93E-06,0,0,0,0,0,0,0,0,0.000127823,0,0.002008872,0,0,0,0,4.79E-07,0,0,0,0,0,0.129060754,0,2.27E-05,0,0,0,0,0,0,0.007707931,0,2.40E-08,0,4.79E-07,9.58E-06,0,0,0,0,0,0.006139587,0.000140902,0,0,1.92E-07,0.022010254,0.012891794,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11E-05,9.44E-06,0,0.000442924,0,0.001273293,1.42E-05,0,0,3.62E-06,0,0.001202722,0,0,0,0,0,0,0.027608343,0.038215066,0,8.14E-05,0,0,2.16E-07,0,0,0,0,0,0,0.000281397,0,0,0,0,0.009056417,0,0.058115885,0.072374826,0,0,0,0,0,4.98E-06,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-29-08-13-26,0,0,0,0,0,0,0,0,0,0,1.53E-06,5.64E-05,0,2.58E-05,0.008426886,0,0,0,0,0,3.23E-06,0.000156137,0,0,0,0,0,0,0,0,0,2.42E-05,0,0,0.002399646,0,0,1.20E-07,0,0.016182534,0,0,0,0,3.59E-07,4.79E-07,0,0,2.71E-06,0,0,0,0,5.21E-05,0,0.000121786,0,0,0,0.011233715,0.006151708,0,0,0,0,1.25E-06,0,0,0,0.001158549,0,0,0,0,0.001368369,0.283303878,0,0,0,0,0,1.20E-07,0.235080289,0,0,0.001540508,0,0,0,0,0.000146603,0,0,0,0,0,0,0,0,4.74E-05,0.008762348,0.00046319,9.86E-05,8.38E-07,0,0,0.001332317,3.81E-05,0.000384762,0.007439134,0,0.000384043,0,0,0.00018632,2.40E-07,0,0,5.85E-05,0,0,0,0.001561732,0,0,0.001039638,0,3.21E-05,0.011615531,0.010233651,0,5.03E-07,0,0,4.93E-06,0,0,0,0,0,0,0,0,0.000127823,0,0.002008872,0,0,0,0,4.79E-07,0,0,0,0,0,0.129060754,0,2.27E-05,0,0,0,0,0,0,0.007707931,0,2.40E-08,0,4.79E-07,9.58E-06,0,0,0,0,0,0.006139587,0.000140902,0,0,1.92E-07,0.022010254,0.012891794,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11E-05,9.44E-06,0,0.000442924,0,0.001273293,1.42E-05,0,0,3.62E-06,0,0.001202722,0,0,0,0,0,0,0.027608343,0.038215066,0,8.14E-05,0,0,2.16E-07,0,0,0,0,0,0,0.000281397,0,0,0,0,0.009056417,0,0.058115885,0.072374826,0,0,0,0,0,4.98E-06,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-29-08-14-27,0,0,0,0,0,0,0,0,0,0,1.53E-06,5.64E-05,0,2.58E-05,0.008426886,0,0,0,0,0,3.23E-06,0.000156137,0,0,0,0,0,0,0,0,0,2.42E-05,0,0,0.002399646,0,0,1.20E-07,0,0.016182534,0,0,0,0,3.59E-07,4.79E-07,0,0,2.71E-06,0,0,0,0,5.21E-05,0,0.000121786,0,0,0,0.011233715,0.006151708,0,0,0,0,1.25E-06,0,0,0,0.001158549,0,0,0,0,0.001368369,0.283303878,0,0,0,0,0,1.20E-07,0.235080289,0,0,0.001540508,0,0,0,0,0.000146603,0,0,0,0,0,0,0,0,4.74E-05,0.008762348,0.00046319,9.86E-05,8.38E-07,0,0,0.001332317,3.81E-05,0.000384762,0.007439134,0,0.000384043,0,0,0.00018632,2.40E-07,0,0,5.85E-05,0,0,0,0.001561732,0,0,0.001039638,0,3.21E-05,0.011615531,0.010233651,0,5.03E-07,0,0,4.93E-06,0,0,0,0,0,0,0,0,0.000127823,0,0.002008872,0,0,0,0,4.79E-07,0,0,0,0,0,0.129060754,0,2.27E-05,0,0,0,0,0,0,0.007707931,0,2.40E-08,0,4.79E-07,9.58E-06,0,0,0,0,0,0.006139587,0.000140902,0,0,1.92E-07,0.022010254,0.012891794,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11E-05,9.44E-06,0,0.000442924,0,0.001273293,1.42E-05,0,0,3.62E-06,0,0.001202722,0,0,0,0,0,0,0.027608343,0.038215066,0,8.14E-05,0,0,2.16E-07,0,0,0,0,0,0,0.000281397,0,0,0,0,0.009056417,0,0.058115885,0.072374826,0,0,0,0,0,4.98E-06,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-29-08-22-51,0,0,0,0,0,0,0,0,0,0,1.53E-06,5.64E-05,0,2.58E-05,0.008426886,0,0,0,0,0,3.23E-06,0.000156137,0,0,0,0,0,0,0,0,0,2.42E-05,0,0,0.002399646,0,0,1.20E-07,0,0.016182534,0,0,0,0,3.59E-07,4.79E-07,0,0,2.71E-06,0,0,0,0,5.21E-05,0,0.000121786,0,0,0,0.011233715,0.006151708,0,0,0,0,1.25E-06,0,0,0,0.001158549,0,0,0,0,0.001368369,0.283303878,0,0,0,0,0,1.20E-07,0.235080289,0,0,0.001540508,0,0,0,0,0.000146603,0,0,0,0,0,0,0,0,4.74E-05,0.008762348,0.00046319,9.86E-05,8.38E-07,0,0,0.001332317,3.81E-05,0.000384762,0.007439134,0,0.000384043,0,0,0.00018632,2.40E-07,0,0,5.85E-05,0,0,0,0.001561732,0,0,0.001039638,0,3.21E-05,0.011615531,0.010233651,0,5.03E-07,0,0,4.93E-06,0,0,0,0,0,0,0,0,0.000127823,0,0.002008872,0,0,0,0,4.79E-07,0,0,0,0,0,0.129060754,0,2.27E-05,0,0,0,0,0,0,0.007707931,0,2.40E-08,0,4.79E-07,9.58E-06,0,0,0,0,0,0.006139587,0.000140902,0,0,1.92E-07,0.022010254,0.012891794,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11E-05,9.44E-06,0,0.000442924,0,0.001273293,1.42E-05,0,0,3.62E-06,0,0.001202722,0,0,0,0,0,0,0.027608343,0.038215066,0,8.14E-05,0,0,2.16E-07,0,0,0,0,0,0,0.000281397,0,0,0,0,0.009056417,0,0.058115885,0.072374826,0,0,0,0,0,4.98E-06,0,0,0,0,0,0,0
